# BUSCO version is: 5.8.3 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
429274at33208	Complete	ntLink_360	264995	264071	-	245.0	189	https://v10-1.orthodb.org/?query=429274at33208	Replication termination factor 2
429751at33208	Complete	ntLink_363	711828	717085	+	295.0	399	https://v10-1.orthodb.org/?query=429751at33208	Pumilio RNA-binding repeat
430701at33208	Complete	ntLink_152	162345	172342	+	190.5	161	https://v10-1.orthodb.org/?query=430701at33208	Cyclin, N-terminal
432050at33208	Complete	ntLink_143	347221	343129	-	430.3	244	https://v10-1.orthodb.org/?query=432050at33208	Ribosomal protein L10P
432155at33208	Complete	ptg000376l	468117	454989	-	224.8	171	https://v10-1.orthodb.org/?query=432155at33208	Metallo-beta-lactamase
432287at33208	Complete	ntLink_221	192569	188626	-	161.9	228	https://v10-1.orthodb.org/?query=432287at33208	RAD17 checkpoint clamp loader component
432522at33208	Complete	ntLink_480	688456	690521	+	137.2	125	https://v10-1.orthodb.org/?query=432522at33208	Thioredoxin domain
433216at33208	Complete	ntLink_209	382713	377067	-	392.7	257	https://v10-1.orthodb.org/?query=433216at33208	WD40 repeat
433606at33208	Complete	ntLink_141	1365824	1367330	+	143.7	165	https://v10-1.orthodb.org/?query=433606at33208	F-box domain
434068at33208	Complete	ptg000543l	343264	335000	-	551.9	391	https://v10-1.orthodb.org/?query=434068at33208	Pre-mRNA-splicing factor 3
434863at33208	Complete	ntLink_2	1639048	1646428	+	355.7	245	https://v10-1.orthodb.org/?query=434863at33208	Ribosome production factor 2 homolog
435253at33208	Complete	ptg000677l	382298	364084	-	166.2	308	https://v10-1.orthodb.org/?query=435253at33208	WD40 repeat
435678at33208	Complete	ptg001287l	286825	295463	+	388.4	342	https://v10-1.orthodb.org/?query=435678at33208	tRNA (guanine(10)-N2)-methyltransferase homolog
435921at33208	Complete	ntLink_475	333935	329364	-	175.9	108	https://v10-1.orthodb.org/?query=435921at33208	GNAT domain
435939at33208	Missing
436007at33208	Complete	ntLink_282	217826	178580	-	637.2	410	https://v10-1.orthodb.org/?query=436007at33208	SUMO-activating enzyme subunit 2
436098at33208	Complete	ntLink_29	312439	310053	-	236.6	201	https://v10-1.orthodb.org/?query=436098at33208	Methyltransferase type 11
436539at33208	Complete	ntLink_159	44325	58689	+	373.3	186	https://v10-1.orthodb.org/?query=436539at33208	Eukaryotic translation initiation factor 3 subunit G
437653at33208	Complete	ntLink_486	229403	234153	+	167.6	137	https://v10-1.orthodb.org/?query=437653at33208	Ribosomal protein S2
438133at33208	Complete	ptg000168l	79539	83683	+	503.3	303	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438433at33208	Complete	ntLink_130	51891	37187	-	375.2	203	https://v10-1.orthodb.org/?query=438433at33208	Proteasome subunit alpha type
438453at33208	Complete	ptg000045l	207419	183601	-	442.4	248	https://v10-1.orthodb.org/?query=438453at33208	KRR1 small subunit processome component
439736at33208	Complete	ptg000282l	299481	275214	-	540.6	360	https://v10-1.orthodb.org/?query=439736at33208	WD40 repeat
440195at33208	Complete	ptg000114l	317364	342710	+	281.6	203	https://v10-1.orthodb.org/?query=440195at33208	DNA-directed RNA polymerase III subunit RPC6
440493at33208	Complete	ntLink_475	684465	674953	-	291.4	276	https://v10-1.orthodb.org/?query=440493at33208	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
441575at33208	Complete	ntLink_43	197878	216459	+	586.7	621	https://v10-1.orthodb.org/?query=441575at33208	dynein assembly factor 5, axonemal
442169at33208	Complete	ntLink_54	319109	307696	-	430.5	328	https://v10-1.orthodb.org/?query=442169at33208	Zinc finger, double-stranded RNA binding
442203at33208	Complete	ntLink_441	502345	500355	-	477.0	347	https://v10-1.orthodb.org/?query=442203at33208	Glycosyl transferase, family 1
442823at33208	Complete	ptg000977l	107568	145588	+	386.8	322	https://v10-1.orthodb.org/?query=442823at33208	UBX domain
443305at33208	Complete	ntLink_366	118283	60515	-	385.7	405	https://v10-1.orthodb.org/?query=443305at33208	Nucleoporin Nup85-like
443518at33208	Complete	ntLink_472	445457	433738	-	385.9	236	https://v10-1.orthodb.org/?query=443518at33208	Tetratricopeptide repeat
443659at33208	Complete	ntLink_153	796432	800183	+	152.0	121	https://v10-1.orthodb.org/?query=443659at33208	Ribosomal protein L22/L17
443928at33208	Complete	ntLink_156	240380	234283	-	436.7	291	https://v10-1.orthodb.org/?query=443928at33208	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
444160at33208	Complete	ntLink_496	781470	788130	+	303.9	190	https://v10-1.orthodb.org/?query=444160at33208	tRNA (guanine-N(7)-)-methyltransferase
444231at33208	Complete	ptg000419l	604662	602387	-	159.5	126	https://v10-1.orthodb.org/?query=444231at33208	Lysine methyltransferase
445031at33208	Complete	ntLink_318	62958	64032	+	377.1	311	https://v10-1.orthodb.org/?query=445031at33208	DnaJ domain
445034at33208	Missing
445091at33208	Complete	ntLink_492	863824	855360	-	217.4	301	https://v10-1.orthodb.org/?query=445091at33208	Ribosomal protein S23/S29, mitochondrial
446000at33208	Complete	ntLink_123	774312	777521	+	303.0	212	https://v10-1.orthodb.org/?query=446000at33208	Isoprenylcysteine carboxyl methyltransferase
446031at33208	Complete	ptg000150l	131164	121112	-	349.4	242	https://v10-1.orthodb.org/?query=446031at33208	Arrestin-like, N-terminal
447320at33208	Complete	ntLink_112	760696	752852	-	224.4	232	https://v10-1.orthodb.org/?query=447320at33208	WD40 repeat
447400at33208	Complete	ntLink_318	255007	251210	-	164.8	125	https://v10-1.orthodb.org/?query=447400at33208	Cyclin Pas1/PHO80 domain containing 1
448196at33208	Complete	ntLink_5	1895739	1903666	+	370.7	213	https://v10-1.orthodb.org/?query=448196at33208	Ribosomal protein S8e/ribosomal biogenesis NSA2
448514at33208	Complete	ntLink_123	994875	992779	-	323.6	270	https://v10-1.orthodb.org/?query=448514at33208	WD40 repeat
449056at33208	Complete	ntLink_431	75118	68257	-	240.0	217	https://v10-1.orthodb.org/?query=449056at33208	CDK-activating kinase assembly factor MAT1
449139at33208	Complete	ntLink_301	51067	43432	-	511.5	317	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449189at33208	Duplicated	ntLink_416	75078	59262	-	625.5	403	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
449189at33208	Duplicated	ptg001046l	121876	103482	-	598.2	396	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
450643at33208	Complete	ntLink_77	299448	294330	-	153.7	199	https://v10-1.orthodb.org/?query=450643at33208	BCP1 family
450785at33208	Duplicated	ntLink_512	1294898	1289992	-	132.4	95	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
450785at33208	Duplicated	ntLink_512	2044961	2048858	+	132.0	95	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
451242at33208	Complete	ptg000313l	286840	291533	+	246.5	208	https://v10-1.orthodb.org/?query=451242at33208	General transcription factor IIH subunit 3
451957at33208	Complete	ptg000277l	453259	446641	-	450.1	272	https://v10-1.orthodb.org/?query=451957at33208	ASH2 like histone lysine methyltransferase complex subunit
452208at33208	Complete	ptg000106l	1251721	1247204	-	254.8	192	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452499at33208	Complete	ntLink_391	308502	287285	-	359.7	272	https://v10-1.orthodb.org/?query=452499at33208	carnosine N-methyltransferase
452574at33208	Complete	ntLink_415	1451151	1444336	-	485.2	360	https://v10-1.orthodb.org/?query=452574at33208	Mannosyltransferase
453049at33208	Complete	ntLink_499	130008	141554	+	366.4	354	https://v10-1.orthodb.org/?query=453049at33208	Sin1, middle CRIM domain
453052at33208	Complete	ntLink_464	746052	739258	-	426.9	329	https://v10-1.orthodb.org/?query=453052at33208	WD40 repeat
453056at33208	Complete	ntLink_128	671204	657181	-	519.4	370	https://v10-1.orthodb.org/?query=453056at33208	COP9 signalosome complex subunit 3
453687at33208	Complete	ntLink_461	768728	762394	-	391.0	288	https://v10-1.orthodb.org/?query=453687at33208	Diphosphomevalonate decarboxylase
454911at33208	Complete	ntLink_147	830655	812097	-	700.1	611	https://v10-1.orthodb.org/?query=454911at33208	Vacuolar protein sorting-associated protein 54, C-terminal
455512at33208	Duplicated	ntLink_441	1452055	1459976	+	214.5	179	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455512at33208	Duplicated	ntLink_356	291082	265546	-	234.0	176	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455941at33208	Complete	ntLink_246	779075	773452	-	279.2	225	https://v10-1.orthodb.org/?query=455941at33208	Target SNARE coiled-coil homology domain
456998at33208	Complete	ntLink_128	66876	70121	+	223.2	197	https://v10-1.orthodb.org/?query=456998at33208	DnaJ domain
457777at33208	Complete	ntLink_10	1148054	1161323	+	554.9	320	https://v10-1.orthodb.org/?query=457777at33208	COP9 signalosome complex subunit 4, helix turn helix domain
458807at33208	Complete	ntLink_468	624855	607603	-	409.8	250	https://v10-1.orthodb.org/?query=458807at33208	Eukaryotic translation initiation factor 3 subunit I
458974at33208	Complete	ntLink_74	93356	85070	-	142.9	144	https://v10-1.orthodb.org/?query=458974at33208	Sas10 C-terminal domain
458988at33208	Complete	ntLink_29	407940	398651	-	647.4	457	https://v10-1.orthodb.org/?query=458988at33208	negative elongation factor C/D
459253at33208	Complete	ntLink_7	2596183	2599064	+	303.4	197	https://v10-1.orthodb.org/?query=459253at33208	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
460044at33208	Complete	ptg000543l	319930	326861	+	448.8	305	https://v10-1.orthodb.org/?query=460044at33208	Uncharacterised protein family UPF0183
460518at33208	Complete	ntLink_414	177300	136719	-	461.4	279	https://v10-1.orthodb.org/?query=460518at33208	Galactose-1-phosphate uridyl transferase, C-terminal
461123at33208	Complete	ntLink_389	661655	655072	-	201.0	214	https://v10-1.orthodb.org/?query=461123at33208	TAP46-like protein
461193at33208	Complete	ntLink_252	297158	304879	+	236.5	202	https://v10-1.orthodb.org/?query=461193at33208	Translocation protein Sec62
462325at33208	Complete	ptg000914l	15405	6663	-	385.1	295	https://v10-1.orthodb.org/?query=462325at33208	Actin family
462897at33208	Complete	ntLink_519	245017	249642	+	431.4	334	https://v10-1.orthodb.org/?query=462897at33208	FAD/NAD(P)-binding domain
463071at33208	Complete	ptg000036l	123298	97436	-	280.0	263	https://v10-1.orthodb.org/?query=463071at33208	WD40 repeat
464204at33208	Duplicated	ptg000189l	6354	15198	+	391.4	285	https://v10-1.orthodb.org/?query=464204at33208	Winged helix-like DNA-binding domain superfamily
464204at33208	Duplicated	ntLink_153	1235594	1226894	-	389.9	285	https://v10-1.orthodb.org/?query=464204at33208	Winged helix-like DNA-binding domain superfamily
464243at33208	Complete	ntLink_7	1568039	1566096	-	76.7	92	https://v10-1.orthodb.org/?query=464243at33208	INO80 complex subunit B
464286at33208	Complete	ntLink_341	22721	58481	+	438.4	384	https://v10-1.orthodb.org/?query=464286at33208	Tetratricopeptide repeat
464312at33208	Complete	ntLink_2	2475754	2482216	+	271.7	288	https://v10-1.orthodb.org/?query=464312at33208	Membrane-bound transcription factor site-2 protease
464987at33208	Complete	ntLink_201	1489880	1492173	+	269.0	166	https://v10-1.orthodb.org/?query=464987at33208	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
465092at33208	Duplicated	ntLink_290	667086	671217	+	331.3	221	https://v10-1.orthodb.org/?query=465092at33208	cyclin-K
465092at33208	Duplicated	ptg001148l	315347	311201	-	331.3	221	https://v10-1.orthodb.org/?query=465092at33208	cyclin-K
465401at33208	Complete	ntLink_0	136689	128991	-	265.8	211	https://v10-1.orthodb.org/?query=465401at33208	Glycosyl transferase, family 31
465512at33208	Fragmented	ptg001081l	4368	1258	-	346.5	325	https://v10-1.orthodb.org/?query=465512at33208	Integrator complex subunit 2
465651at33208	Complete	ptg000543l	366756	363512	-	148.6	148	https://v10-1.orthodb.org/?query=465651at33208	U6 snRNA phosphodiesterase
465703at33208	Complete	ntLink_110	154840	153928	-	279.2	203	https://v10-1.orthodb.org/?query=465703at33208	Tetratricopeptide repeat
465933at33208	Complete	ptg000798l	377508	370108	-	322.7	224	https://v10-1.orthodb.org/?query=465933at33208	NADH dehydrogenase 
466616at33208	Complete	ntLink_336	75941	97329	+	598.9	493	https://v10-1.orthodb.org/?query=466616at33208	Nucleolar complex protein 2
466942at33208	Complete	ntLink_439	326234	314468	-	189.9	192	https://v10-1.orthodb.org/?query=466942at33208	peroxisome biogenesis factor 2
467106at33208	Complete	ntLink_131	829012	823685	-	350.3	249	https://v10-1.orthodb.org/?query=467106at33208	Zinc finger, CCCH-type
467142at33208	Complete	ptg000833l	175801	135705	-	347.4	315	https://v10-1.orthodb.org/?query=467142at33208	F-box domain
467744at33208	Complete	ntLink_56	248749	258210	+	299.8	263	https://v10-1.orthodb.org/?query=467744at33208	TMEM115/Pdh1/Rbl19
468248at33208	Complete	ntLink_266	432015	423202	-	419.6	271	https://v10-1.orthodb.org/?query=468248at33208	Vacuole membrane protein 1
468359at33208	Complete	ntLink_141	208521	165275	-	446.4	327	https://v10-1.orthodb.org/?query=468359at33208	CCR4-NOT transcription complex subunit 11
468631at33208	Complete	ntLink_99	84046	75249	-	182.4	167	https://v10-1.orthodb.org/?query=468631at33208	ATP synthase mitochondrial F1 complex assembly factor 2
468710at33208	Complete	ptg000676l	229285	236781	+	159.9	165	https://v10-1.orthodb.org/?query=468710at33208	RDD
468757at33208	Complete	ntLink_475	644524	641910	-	377.1	271	https://v10-1.orthodb.org/?query=468757at33208	XPG N-terminal
469367at33208	Complete	ntLink_308	1185541	1210786	+	271.6	275	https://v10-1.orthodb.org/?query=469367at33208	Intra-flagellar transport protein 57
470197at33208	Complete	ptg001165l	311406	299630	-	301.2	303	https://v10-1.orthodb.org/?query=470197at33208	WD40 repeat
470523at33208	Complete	ntLink_90	681729	677898	-	260.7	196	https://v10-1.orthodb.org/?query=470523at33208	Galactosyltransferase, C-terminal
471608at33208	Complete	ntLink_25	28654	21706	-	322.0	214	https://v10-1.orthodb.org/?query=471608at33208	Tetrapyrrole methylase
471787at33208	Complete	ptg000543l	101409	102948	+	413.1	272	https://v10-1.orthodb.org/?query=471787at33208	Thyroid hormone receptor interactor 4
472313at33208	Complete	ptg000746l	248007	235574	-	368.6	250	https://v10-1.orthodb.org/?query=472313at33208	Electron transfer flavoprotein, alpha subunit, C-terminal
472352at33208	Complete	ntLink_366	1069040	1074710	+	194.2	211	https://v10-1.orthodb.org/?query=472352at33208	WD40 repeat
473106at33208	Complete	ntLink_236	374329	366284	-	423.8	273	https://v10-1.orthodb.org/?query=473106at33208	DNA/RNA-binding protein KIN17
474144at33208	Complete	ntLink_266	281235	277352	-	258.4	195	https://v10-1.orthodb.org/?query=474144at33208	60S ribosomal protein L6
474302at33208	Complete	ntLink_419	486866	492817	+	252.8	269	https://v10-1.orthodb.org/?query=474302at33208	Eukaryotic translation initiation factor 2B subunit gamma
474387at33208	Complete	ntLink_383	221270	181744	-	403.2	297	https://v10-1.orthodb.org/?query=474387at33208	DNA methyltransferase 1-associated 1
475826at33208	Complete	ntLink_306	1177851	1176993	-	241.7	210	https://v10-1.orthodb.org/?query=475826at33208	Transcription initiation factor IIE subunit beta
476036at33208	Complete	ntLink_443	1305800	1313100	+	326.2	239	https://v10-1.orthodb.org/?query=476036at33208	protein MEMO1
477052at33208	Complete	ntLink_490	179678	180596	+	311.0	234	https://v10-1.orthodb.org/?query=477052at33208	ubiA prenyltransferase domain-containing protein 1
477939at33208	Complete	ntLink_335	369493	376469	+	301.4	300	https://v10-1.orthodb.org/?query=477939at33208	MOFRL domain
477998at33208	Complete	ntLink_7	2463586	2470638	+	289.3	382	https://v10-1.orthodb.org/?query=477998at33208	Nucleoporin Nup88
478073at33208	Complete	ntLink_308	882052	879615	-	410.8	227	https://v10-1.orthodb.org/?query=478073at33208	Ribosomal protein L2
478984at33208	Complete	ntLink_86	386118	391253	+	350.6	243	https://v10-1.orthodb.org/?query=478984at33208	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
480700at33208	Duplicated	ptg001289l	9059	7455	-	186.7	159	https://v10-1.orthodb.org/?query=480700at33208	Translin family
480700at33208	Duplicated	ntLink_443	6043	1578	-	186.5	159	https://v10-1.orthodb.org/?query=480700at33208	Translin family
480700at33208	Duplicated	ptg001289l	28325	33149	+	186.5	159	https://v10-1.orthodb.org/?query=480700at33208	Translin family
480735at33208	Complete	ntLink_492	1406473	1400926	-	332.1	244	https://v10-1.orthodb.org/?query=480735at33208	Coatomer subunit epsilon
481557at33208	Complete	ntLink_232	122529	127768	+	224.7	272	https://v10-1.orthodb.org/?query=481557at33208	Ribosome biogenesis protein NOP53
482691at33208	Complete	ptg000640l	45439	24071	-	402.3	246	https://v10-1.orthodb.org/?query=482691at33208	Autophagy-related protein 3
483489at33208	Complete	ntLink_443	272907	278537	+	340.5	284	https://v10-1.orthodb.org/?query=483489at33208	AAR2, C-terminal
485003at33208	Complete	ntLink_201	1129057	1139790	+	277.1	206	https://v10-1.orthodb.org/?query=485003at33208	Autophagy protein 5
485696at33208	Complete	ntLink_253	302796	315377	+	227.4	220	https://v10-1.orthodb.org/?query=485696at33208	checkpoint protein HUS1
486370at33208	Complete	ntLink_25	384542	391735	+	193.2	256	https://v10-1.orthodb.org/?query=486370at33208	Tetratricopeptide repeat
486431at33208	Complete	ntLink_2	453394	440222	-	384.9	401	https://v10-1.orthodb.org/?query=486431at33208	Small-subunit processome, Utp14
486743at33208	Complete	ptg001159l	289366	294763	+	161.2	176	https://v10-1.orthodb.org/?query=486743at33208	Vesicle transport protein, Use1
486993at33208	Complete	ntLink_7	1551382	1543235	-	313.4	249	https://v10-1.orthodb.org/?query=486993at33208	Chromosome 12 open reading frame 10
487873at33208	Complete	ntLink_95	136958	136358	-	123.5	125	https://v10-1.orthodb.org/?query=487873at33208	COMM domain
487987at33208	Complete	ntLink_464	735684	738279	+	184.0	150	https://v10-1.orthodb.org/?query=487987at33208	Mitochondrial inner membrane protease ATP23
488559at33208	Complete	ntLink_131	323143	317352	-	145.0	164	https://v10-1.orthodb.org/?query=488559at33208	Eukaryotic translation initiation factor 3 subunit K
488635at33208	Complete	ntLink_278	292821	297464	+	292.9	239	https://v10-1.orthodb.org/?query=488635at33208	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
489359at33208	Duplicated	ntLink_402	21812	14889	-	199.1	230	https://v10-1.orthodb.org/?query=489359at33208	Renin receptor-like
489359at33208	Duplicated	ptg001093l	2628	9748	+	205.4	193	https://v10-1.orthodb.org/?query=489359at33208	Renin receptor-like
489858at33208	Complete	ntLink_385	182760	188223	+	222.6	152	https://v10-1.orthodb.org/?query=489858at33208	Zinc finger protein-like 1
489997at33208	Duplicated	ntLink_431	117267	107395	-	278.7	310	https://v10-1.orthodb.org/?query=489997at33208	Helicase, C-terminal
489997at33208	Duplicated	ntLink_12	790310	779857	-	281.9	304	https://v10-1.orthodb.org/?query=489997at33208	Helicase, C-terminal
490248at33208	Duplicated	ntLink_7	2529602	2523106	-	221.8	170	https://v10-1.orthodb.org/?query=490248at33208	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
490248at33208	Duplicated	ntLink_7	2520484	2515330	-	213.7	170	https://v10-1.orthodb.org/?query=490248at33208	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
490961at33208	Complete	ntLink_425	214522	210715	-	205.9	276	https://v10-1.orthodb.org/?query=490961at33208	Anticodon-binding
491252at33208	Complete	ntLink_43	1128666	1124904	-	195.9	179	https://v10-1.orthodb.org/?query=491252at33208	Surfeit locus 1/Shy1
491289at33208	Complete	ntLink_383	87265	97987	+	322.0	244	https://v10-1.orthodb.org/?query=491289at33208	solute carrier family 35 member E1
492033at33208	Duplicated	ptg001046l	4067	847	-	280.4	156	https://v10-1.orthodb.org/?query=492033at33208	glucose-induced degradation protein 4 homolog
492033at33208	Duplicated	ptg001583l	16104	19324	+	280.4	156	https://v10-1.orthodb.org/?query=492033at33208	glucose-induced degradation protein 4 homolog
493148at33208	Complete	ntLink_498	922694	929955	+	160.6	194	https://v10-1.orthodb.org/?query=493148at33208	Spo11/DNA topoisomerase VI subunit A
493505at33208	Complete	ntLink_46	485103	492119	+	322.7	189	https://v10-1.orthodb.org/?query=493505at33208	Class II aldolase/adducin N-terminal
493913at33208	Complete	ntLink_141	979648	969264	-	338.5	274	https://v10-1.orthodb.org/?query=493913at33208	microfibrillar-associated protein 1
494057at33208	Complete	ntLink_252	1217302	1212076	-	210.7	172	https://v10-1.orthodb.org/?query=494057at33208	Mediator of RNA polymerase II transcription subunit 18
495100at33208	Complete	ntLink_461	1592807	1561370	-	397.2	218	https://v10-1.orthodb.org/?query=495100at33208	ATPase, AAA-type, conserved site
495175at33208	Complete	ntLink_449	35865	31707	-	227.5	182	https://v10-1.orthodb.org/?query=495175at33208	Alanine racemase, N-terminal
495207at33208	Complete	ntLink_77	193563	187849	-	254.7	247	https://v10-1.orthodb.org/?query=495207at33208	ATPase, BadF/BadG/BcrA/BcrD type
495311at33208	Complete	ptg000606l	156511	155893	-	266.5	164	https://v10-1.orthodb.org/?query=495311at33208	PITH domain
495329at33208	Complete	ntLink_306	345729	348159	+	215.3	179	https://v10-1.orthodb.org/?query=495329at33208	Exoribonuclease, phosphorolytic domain 1
495389at33208	Complete	ntLink_27	1053282	1053927	+	149.2	157	https://v10-1.orthodb.org/?query=495389at33208	calcyclin-binding protein
495605at33208	Complete	ptg000960l	91646	96563	+	409.5	227	https://v10-1.orthodb.org/?query=495605at33208	Brix domain
495802at33208	Missing
495926at33208	Complete	ntLink_385	2213569	2214643	+	133.2	163	https://v10-1.orthodb.org/?query=495926at33208	tRNA intron endonuclease, catalytic domain-like
496070at33208	Complete	ptg000989l	191202	190278	-	166.0	170	https://v10-1.orthodb.org/?query=496070at33208	RNase P subunit p30
496219at33208	Complete	ntLink_457	124571	117753	-	395.8	248	https://v10-1.orthodb.org/?query=496219at33208	Brix domain
498535at33208	Complete	ntLink_362	141214	150618	+	370.3	216	https://v10-1.orthodb.org/?query=498535at33208	Pre-mRNA-splicing factor Isy1
500261at33208	Complete	ntLink_124	1101310	1089739	-	365.9	292	https://v10-1.orthodb.org/?query=500261at33208	Histone acetyltransferase type B catalytic subunit
500808at33208	Duplicated	ptg000171l	15596	8949	-	400.3	308	https://v10-1.orthodb.org/?query=500808at33208	SET domain
500808at33208	Duplicated	ptg001166l	29769	36390	+	400.3	308	https://v10-1.orthodb.org/?query=500808at33208	SET domain
501396at33208	Complete	ntLink_486	23118	29563	+	303.4	170	https://v10-1.orthodb.org/?query=501396at33208	Pre-mRNA-splicing factor 38
501546at33208	Complete	ntLink_131	774444	769900	-	146.7	146	https://v10-1.orthodb.org/?query=501546at33208	COP9 signalosome complex subunit 8
501788at33208	Complete	ntLink_112	1110758	1116764	+	213.2	162	https://v10-1.orthodb.org/?query=501788at33208	Ribosomal protein S7 domain
502128at33208	Complete	ntLink_10	762838	768928	+	404.0	249	https://v10-1.orthodb.org/?query=502128at33208	WD40 repeat
502407at33208	Complete	ntLink_57	451658	457341	+	231.4	172	https://v10-1.orthodb.org/?query=502407at33208	dihydropteridine reductase
502429at33208	Complete	ntLink_112	120089	85615	-	278.6	179	https://v10-1.orthodb.org/?query=502429at33208	GNAT domain
502584at33208	Complete	ntLink_153	1261028	1256149	-	131.8	201	https://v10-1.orthodb.org/?query=502584at33208	Sarcoglycan complex subunit protein
502691at33208	Complete	ntLink_74	148222	144323	-	346.9	206	https://v10-1.orthodb.org/?query=502691at33208	Dolichyl-phosphate mannosyltransferase subunit 1, catalytic
503333at33208	Complete	ntLink_477	23395	13555	-	481.8	267	https://v10-1.orthodb.org/?query=503333at33208	GPN-loop GTPase
503828at33208	Complete	ntLink_0	1638698	1642779	+	140.3	135	https://v10-1.orthodb.org/?query=503828at33208	Basic leucine zipper nuclear factor 1
504207at33208	Duplicated	ptg000003l	244294	249401	+	465.1	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504207at33208	Duplicated	ptg000003l	112244	179819	+	465.1	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504207at33208	Duplicated	ptg000003l	26842	31942	+	464.9	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504207at33208	Duplicated	ptg000355l	129398	124345	-	462.5	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504207at33208	Duplicated	ptg000003l	308378	397032	+	460.3	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504207at33208	Duplicated	ntLink_12	481947	487003	+	459.9	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504292at33208	Complete	ntLink_10	330389	333346	+	232.9	182	https://v10-1.orthodb.org/?query=504292at33208	C2 domain
504691at33208	Complete	ntLink_271	683150	683666	+	175.1	130	https://v10-1.orthodb.org/?query=504691at33208	Transmembrane protein 11
504731at33208	Complete	ptg000504l	275497	277003	+	263.5	180	https://v10-1.orthodb.org/?query=504731at33208	Proliferating cell nuclear antigen
504912at33208	Complete	ntLink_7	2578914	2575544	-	87.1	123	https://v10-1.orthodb.org/?query=504912at33208	Mitochondrial glycoprotein
505248at33208	Complete	ntLink_498	618955	625865	+	237.6	170	https://v10-1.orthodb.org/?query=505248at33208	Small GTPase superfamily, ARF/SAR type
505718at33208	Missing
508188at33208	Complete	ntLink_496	490716	481166	-	293.0	229	https://v10-1.orthodb.org/?query=508188at33208	C-5 cytosine methyltransferase
508379at33208	Complete	ntLink_341	626727	624550	-	190.2	130	https://v10-1.orthodb.org/?query=508379at33208	Mitochondrial import inner membrane translocase subunit Tim22
508986at33208	Complete	ntLink_2	512787	509905	-	150.5	203	https://v10-1.orthodb.org/?query=508986at33208	Proteasome assembly chaperone 1
509494at33208	Complete	ntLink_361	834798	838912	+	243.9	142	https://v10-1.orthodb.org/?query=509494at33208	60S ribosomal protein L18a
509816at33208	Complete	ntLink_124	1077816	1073068	-	240.6	161	https://v10-1.orthodb.org/?query=509816at33208	Myc-type, basic helix-loop-helix (bHLH) domain
510174at33208	Complete	ntLink_146	556666	565357	+	354.4	270	https://v10-1.orthodb.org/?query=510174at33208	Arf GTPase activating protein
510522at33208	Complete	ntLink_415	185208	182639	-	210.9	196	https://v10-1.orthodb.org/?query=510522at33208	DnaJ domain
510581at33208	Duplicated	ntLink_130	865691	862627	-	321.8	230	https://v10-1.orthodb.org/?query=510581at33208	Putative RNA methyltransferase
510581at33208	Duplicated	ntLink_159	41340	31188	-	321.7	230	https://v10-1.orthodb.org/?query=510581at33208	Putative RNA methyltransferase
511272at33208	Complete	ptg000648l	88614	100089	+	224.1	217	https://v10-1.orthodb.org/?query=511272at33208	GTP binding domain
511386at33208	Complete	ptg000635l	268000	282166	+	445.4	451	https://v10-1.orthodb.org/?query=511386at33208	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
511575at33208	Complete	ntLink_513	1151298	1154120	+	243.5	136	https://v10-1.orthodb.org/?query=511575at33208	Calcium load-activated calcium channel
511668at33208	Complete	ntLink_290	351139	356698	+	205.0	146	https://v10-1.orthodb.org/?query=511668at33208	RNA transcription, translation and transport factor protein
