# BUSCO version is: 5.8.3 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
393219at33208	Complete	Pocillopora_tuahiniensis_scaffold48	181854	184014	+	261.0	237	https://v10-1.orthodb.org/?query=393219at33208	Protein HGH1 C-terminal
393291at33208	Complete	Pocillopora_tuahiniensis_scaffold109	116887	85842	-	434.4	298	https://v10-1.orthodb.org/?query=393291at33208	signal peptide peptidase-like 3
393419at33208	Complete	Pocillopora_tuahiniensis_scaffold109	415878	425640	+	536.9	418	https://v10-1.orthodb.org/?query=393419at33208	NEDD8-activating enzyme E1 regulatory subunit
393895at33208	Complete	Pocillopora_tuahiniensis_scaffold15	1009514	979717	-	697.2	415	https://v10-1.orthodb.org/?query=393895at33208	26S proteasome non-ATPase regulatory subunit 3
395147at33208	Complete	Pocillopora_tuahiniensis_scaffold106	22263	31126	+	352.7	280	https://v10-1.orthodb.org/?query=395147at33208	FAD/NAD(P)-binding domain
395183at33208	Complete	Pocillopora_tuahiniensis_scaffold38	591835	594933	+	305.2	174	https://v10-1.orthodb.org/?query=395183at33208	SprT-like
395556at33208	Complete	Pocillopora_tuahiniensis_scaffold15	1055095	1056091	+	295.8	258	https://v10-1.orthodb.org/?query=395556at33208	Phosphatidate cytidylyltransferase, mitochondrial
395919at33208	Complete	Pocillopora_tuahiniensis_scaffold161	844792	848688	+	376.1	275	https://v10-1.orthodb.org/?query=395919at33208	Rad4 beta-hairpin domain 1
395948at33208	Complete	Pocillopora_tuahiniensis_scaffold366	332531	324496	-	315.8	356	https://v10-1.orthodb.org/?query=395948at33208	Cramped chromatin regulator homolog 1
396237at33208	Complete	Pocillopora_tuahiniensis_scaffold127	668472	690750	+	360.3	271	https://v10-1.orthodb.org/?query=396237at33208	Translation initiation factor eIF-2B subunit beta
397019at33208	Complete	Pocillopora_tuahiniensis_scaffold84	434258	443362	+	562.9	294	https://v10-1.orthodb.org/?query=397019at33208	ubiquitin-like modifier-activating enzyme 5
397659at33208	Duplicated	Pocillopora_tuahiniensis_scaffold984	935	10292	+	320.2	307	https://v10-1.orthodb.org/?query=397659at33208	CDK5 regulatory subunit-associated protein 3
397659at33208	Duplicated	Pocillopora_tuahiniensis_scaffold30	575867	583514	+	319.0	307	https://v10-1.orthodb.org/?query=397659at33208	CDK5 regulatory subunit-associated protein 3
398013at33208	Complete	Pocillopora_tuahiniensis_scaffold129	1087235	1079836	-	476.9	275	https://v10-1.orthodb.org/?query=398013at33208	WD40 repeat
398202at33208	Complete	Pocillopora_tuahiniensis_scaffold140	1300597	1305861	+	273.4	266	https://v10-1.orthodb.org/?query=398202at33208	RGP1 homolog, RAB6A GEF complex partner 1
398607at33208	Complete	Pocillopora_tuahiniensis_scaffold82	364717	351564	-	350.1	220	https://v10-1.orthodb.org/?query=398607at33208	Zinc finger protein 330
399092at33208	Complete	Pocillopora_tuahiniensis_scaffold109	132934	127430	-	280.6	179	https://v10-1.orthodb.org/?query=399092at33208	ubiquitin fusion degradation protein 1 homolog
399439at33208	Complete	Pocillopora_tuahiniensis_scaffold471	414868	421147	+	179.3	175	https://v10-1.orthodb.org/?query=399439at33208	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
400042at33208	Complete	Pocillopora_tuahiniensis_scaffold775	537397	545944	+	286.6	276	https://v10-1.orthodb.org/?query=400042at33208	Winged helix-like DNA-binding domain superfamily
401196at33208	Complete	Pocillopora_tuahiniensis_scaffold320	494329	489389	-	125.5	162	https://v10-1.orthodb.org/?query=401196at33208	Tim44-like domain
401220at33208	Complete	Pocillopora_tuahiniensis_scaffold115	146164	136750	-	511.4	339	https://v10-1.orthodb.org/?query=401220at33208	Atg6/beclin, coiled-coil domain
401679at33208	Complete	Pocillopora_tuahiniensis_scaffold215	134747	129750	-	102.3	96	https://v10-1.orthodb.org/?query=401679at33208	tRNA intron endonuclease, catalytic domain-like
401779at33208	Complete	Pocillopora_tuahiniensis_scaffold708	99008	94016	-	373.6	234	https://v10-1.orthodb.org/?query=401779at33208	Arsenical pump ATPase, ArsA/GET3
403171at33208	Complete	Pocillopora_tuahiniensis_scaffold220	466008	473027	+	328.3	295	https://v10-1.orthodb.org/?query=403171at33208	protein LTV1 homolog
403817at33208	Complete	Pocillopora_tuahiniensis_scaffold29	536020	530884	-	83.8	128	https://v10-1.orthodb.org/?query=403817at33208	Nucleotide exchange factor Fes1
404988at33208	Complete	Pocillopora_tuahiniensis_scaffold292	212262	215351	+	290.7	293	https://v10-1.orthodb.org/?query=404988at33208	Dol-P-Glc
405257at33208	Complete	Pocillopora_tuahiniensis_scaffold95	714312	686312	-	433.0	350	https://v10-1.orthodb.org/?query=405257at33208	Conserved oligomeric Golgi complex subunit 8
406927at33208	Complete	Pocillopora_tuahiniensis_scaffold228	182393	158968	-	169.6	154	https://v10-1.orthodb.org/?query=406927at33208	Nuclear speckle splicing regulatory protein 1
407472at33208	Complete	Pocillopora_tuahiniensis_scaffold122	1028405	1026662	-	476.6	376	https://v10-1.orthodb.org/?query=407472at33208	DnaJ domain
409006at33208	Complete	Pocillopora_tuahiniensis_scaffold144	598687	602556	+	422.9	269	https://v10-1.orthodb.org/?query=409006at33208	WD40 repeat
409186at33208	Complete	Pocillopora_tuahiniensis_scaffold115	628219	638821	+	486.0	455	https://v10-1.orthodb.org/?query=409186at33208	ESF1 homolog
411515at33208	Complete	Pocillopora_tuahiniensis_scaffold93	1002275	996526	-	397.6	257	https://v10-1.orthodb.org/?query=411515at33208	Protein prenyltransferase, alpha subunit
411664at33208	Complete	Pocillopora_tuahiniensis_scaffold426	74693	83308	+	218.7	242	https://v10-1.orthodb.org/?query=411664at33208	Fanconi anemia complex, subunit FancL, WD-repeat containing domain
411755at33208	Complete	Pocillopora_tuahiniensis_scaffold490	1070788	1076481	+	421.2	353	https://v10-1.orthodb.org/?query=411755at33208	coiled-coil domain-containing protein 47
412370at33208	Complete	Pocillopora_tuahiniensis_scaffold187	428519	432185	+	138.6	137	https://v10-1.orthodb.org/?query=412370at33208	NADP-dependent oxidoreductase domain
412542at33208	Complete	Pocillopora_tuahiniensis_scaffold226	585205	573851	-	371.2	223	https://v10-1.orthodb.org/?query=412542at33208	Exosome complex component, N-terminal domain
412930at33208	Complete	Pocillopora_tuahiniensis_scaffold779	618047	610371	-	330.2	256	https://v10-1.orthodb.org/?query=412930at33208	DnaJ domain
413334at33208	Complete	Pocillopora_tuahiniensis_scaffold390	933617	927237	-	337.9	275	https://v10-1.orthodb.org/?query=413334at33208	Elongator complex protein 4
414001at33208	Complete	Pocillopora_tuahiniensis_scaffold219	685264	689357	+	456.5	276	https://v10-1.orthodb.org/?query=414001at33208	Translation initiation factor 2, alpha subunit
414571at33208	Complete	Pocillopora_tuahiniensis_scaffold394	489004	499298	+	424.7	236	https://v10-1.orthodb.org/?query=414571at33208	GPI-anchor transamidase
414579at33208	Complete	Pocillopora_tuahiniensis_scaffold24	346768	350033	+	383.5	248	https://v10-1.orthodb.org/?query=414579at33208	WD40 repeat
414603at33208	Complete	Pocillopora_tuahiniensis_scaffold38	1434161	1426155	-	416.1	475	https://v10-1.orthodb.org/?query=414603at33208	Mediator complex, subunit Med17
415618at33208	Complete	Pocillopora_tuahiniensis_scaffold208	595464	590566	-	226.4	169	https://v10-1.orthodb.org/?query=415618at33208	required for meiotic nuclear division protein 1 homolog
416175at33208	Complete	Pocillopora_tuahiniensis_scaffold3	370522	374895	+	354.1	262	https://v10-1.orthodb.org/?query=416175at33208	Scavenger mRNA decapping enzyme DcpS/DCS2
418979at33208	Complete	Pocillopora_tuahiniensis_scaffold2	669872	675614	+	212.2	143	https://v10-1.orthodb.org/?query=418979at33208	Cysteine dioxygenase type I
419502at33208	Duplicated	Pocillopora_tuahiniensis_scaffold728	106313	112398	+	328.1	215	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419502at33208	Duplicated	Pocillopora_tuahiniensis_scaffold11	155418	149416	-	327.9	215	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419914at33208	Complete	Pocillopora_tuahiniensis_scaffold159	268282	261909	-	324.4	267	https://v10-1.orthodb.org/?query=419914at33208	WD40 repeat
421396at33208	Complete	Pocillopora_tuahiniensis_scaffold108	2208284	2197464	-	336.2	205	https://v10-1.orthodb.org/?query=421396at33208	S-formylglutathione hydrolase
421685at33208	Complete	Pocillopora_tuahiniensis_scaffold135	196050	193570	-	173.3	203	https://v10-1.orthodb.org/?query=421685at33208	ECSIT
421732at33208	Complete	Pocillopora_tuahiniensis_scaffold76	1608350	1596458	-	198.5	285	https://v10-1.orthodb.org/?query=421732at33208	Dynactin subunit 2
422158at33208	Complete	Pocillopora_tuahiniensis_scaffold204	472183	471217	-	411.3	281	https://v10-1.orthodb.org/?query=422158at33208	Zinc finger, RING-type
422751at33208	Complete	Pocillopora_tuahiniensis_scaffold347	408648	397650	-	552.0	347	https://v10-1.orthodb.org/?query=422751at33208	FAD dependent oxidoreductase
423799at33208	Complete	Pocillopora_tuahiniensis_scaffold21	307601	304475	-	213.3	209	https://v10-1.orthodb.org/?query=423799at33208	Ribosomal protein L18e/L15P
423848at33208	Complete	Pocillopora_tuahiniensis_scaffold310	483650	490169	+	234.4	232	https://v10-1.orthodb.org/?query=423848at33208	Protein N-terminal asparagine amidohydrolase
424392at33208	Complete	Pocillopora_tuahiniensis_scaffold72	266388	260321	-	402.2	232	https://v10-1.orthodb.org/?query=424392at33208	DNA-directed RNA polymerase, insert domain
424569at33208	Complete	Pocillopora_tuahiniensis_scaffold116	70935	65354	-	247.9	160	https://v10-1.orthodb.org/?query=424569at33208	IST1 homolog isoform X1
424646at33208	Complete	Pocillopora_tuahiniensis_scaffold367	74957	70204	-	166.3	210	https://v10-1.orthodb.org/?query=424646at33208	peroxisomal membrane protein PEX14
427349at33208	Duplicated	Pocillopora_tuahiniensis_scaffold385	1143872	1132391	-	395.4	241	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427349at33208	Duplicated	Pocillopora_tuahiniensis_scaffold445	42304	37428	-	395.1	241	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427789at33208	Complete	Pocillopora_tuahiniensis_scaffold94	282993	249140	-	576.9	396	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
428202at33208	Complete	Pocillopora_tuahiniensis_scaffold20	186050	172883	-	579.1	350	https://v10-1.orthodb.org/?query=428202at33208	2-oxoacid dehydrogenase acyltransferase, catalytic domain
428754at33208	Complete	Pocillopora_tuahiniensis_scaffold659	56666	18655	-	310.1	303	https://v10-1.orthodb.org/?query=428754at33208	protein AATF
429011at33208	Complete	Pocillopora_tuahiniensis_scaffold400	224042	220738	-	149.4	159	https://v10-1.orthodb.org/?query=429011at33208	DTW
429274at33208	Complete	Pocillopora_tuahiniensis_scaffold385	264483	263559	-	247.4	189	https://v10-1.orthodb.org/?query=429274at33208	Replication termination factor 2
429751at33208	Complete	Pocillopora_tuahiniensis_scaffold388	710884	716143	+	295.5	398	https://v10-1.orthodb.org/?query=429751at33208	Pumilio RNA-binding repeat
430701at33208	Complete	Pocillopora_tuahiniensis_scaffold417	788319	778308	-	190.5	161	https://v10-1.orthodb.org/?query=430701at33208	Cyclin, N-terminal
432050at33208	Complete	Pocillopora_tuahiniensis_scaffold215	346399	342329	-	430.3	244	https://v10-1.orthodb.org/?query=432050at33208	Ribosomal protein L10P
432155at33208	Complete	Pocillopora_tuahiniensis_scaffold501	467223	458742	-	223.7	171	https://v10-1.orthodb.org/?query=432155at33208	Metallo-beta-lactamase
432287at33208	Complete	Pocillopora_tuahiniensis_scaffold276	192448	188505	-	161.9	228	https://v10-1.orthodb.org/?query=432287at33208	RAD17 checkpoint clamp loader component
432522at33208	Complete	Pocillopora_tuahiniensis_scaffold64	581197	583262	+	138.1	125	https://v10-1.orthodb.org/?query=432522at33208	Thioredoxin domain
433216at33208	Complete	Pocillopora_tuahiniensis_scaffold268	382138	376492	-	392.7	257	https://v10-1.orthodb.org/?query=433216at33208	WD40 repeat
433606at33208	Complete	Pocillopora_tuahiniensis_scaffold316	159997	161502	+	143.7	165	https://v10-1.orthodb.org/?query=433606at33208	F-box domain
434068at33208	Complete	Pocillopora_tuahiniensis_scaffold558	342939	334639	-	551.9	391	https://v10-1.orthodb.org/?query=434068at33208	Pre-mRNA-splicing factor 3
434863at33208	Complete	Pocillopora_tuahiniensis_scaffold110	1639886	1647271	+	356.4	245	https://v10-1.orthodb.org/?query=434863at33208	Ribosome production factor 2 homolog
435253at33208	Complete	Pocillopora_tuahiniensis_scaffold577	892513	910718	+	159.0	308	https://v10-1.orthodb.org/?query=435253at33208	WD40 repeat
435678at33208	Complete	Pocillopora_tuahiniensis_scaffold823	285754	294066	+	386.9	342	https://v10-1.orthodb.org/?query=435678at33208	tRNA (guanine(10)-N2)-methyltransferase homolog
435921at33208	Complete	Pocillopora_tuahiniensis_scaffold100	333702	329116	-	175.9	108	https://v10-1.orthodb.org/?query=435921at33208	GNAT domain
435939at33208	Missing
436007at33208	Complete	Pocillopora_tuahiniensis_scaffold329	217513	178235	-	637.2	410	https://v10-1.orthodb.org/?query=436007at33208	SUMO-activating enzyme subunit 2
436098at33208	Complete	Pocillopora_tuahiniensis_scaffold130	311605	309219	-	236.6	201	https://v10-1.orthodb.org/?query=436098at33208	Methyltransferase type 11
436539at33208	Complete	Pocillopora_tuahiniensis_scaffold230	26818	48729	+	266.0	186	https://v10-1.orthodb.org/?query=436539at33208	Eukaryotic translation initiation factor 3 subunit G
437653at33208	Complete	Pocillopora_tuahiniensis_scaffold500	228060	232810	+	167.6	137	https://v10-1.orthodb.org/?query=437653at33208	Ribosomal protein S2
438133at33208	Complete	Pocillopora_tuahiniensis_scaffold442	79485	83632	+	503.3	303	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438433at33208	Complete	Pocillopora_tuahiniensis_scaffold203	41977	14123	-	372.0	202	https://v10-1.orthodb.org/?query=438433at33208	Proteasome subunit alpha type
438453at33208	Complete	Pocillopora_tuahiniensis_scaffold412	207343	183486	-	442.4	248	https://v10-1.orthodb.org/?query=438453at33208	KRR1 small subunit processome component
439736at33208	Complete	Pocillopora_tuahiniensis_scaffold472	298580	274383	-	541.4	360	https://v10-1.orthodb.org/?query=439736at33208	WD40 repeat
440195at33208	Complete	Pocillopora_tuahiniensis_scaffold426	317114	342546	+	282.0	203	https://v10-1.orthodb.org/?query=440195at33208	DNA-directed RNA polymerase III subunit RPC6
440493at33208	Complete	Pocillopora_tuahiniensis_scaffold100	682640	673166	-	290.5	276	https://v10-1.orthodb.org/?query=440493at33208	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
441575at33208	Complete	Pocillopora_tuahiniensis_scaffold140	196788	215144	+	568.7	621	https://v10-1.orthodb.org/?query=441575at33208	dynein assembly factor 5, axonemal
442169at33208	Complete	Pocillopora_tuahiniensis_scaffold147	318608	307209	-	430.5	328	https://v10-1.orthodb.org/?query=442169at33208	Zinc finger, double-stranded RNA binding
442203at33208	Complete	Pocillopora_tuahiniensis_scaffold76	502222	500232	-	477.0	347	https://v10-1.orthodb.org/?query=442203at33208	Glycosyl transferase, family 1
442823at33208	Complete	Pocillopora_tuahiniensis_scaffold716	135726	145270	+	391.7	319	https://v10-1.orthodb.org/?query=442823at33208	UBX domain
443305at33208	Complete	Pocillopora_tuahiniensis_scaffold390	116902	59775	-	386.1	405	https://v10-1.orthodb.org/?query=443305at33208	Nucleoporin Nup85-like
443518at33208	Complete	Pocillopora_tuahiniensis_scaffold376	478911	490644	+	385.9	236	https://v10-1.orthodb.org/?query=443518at33208	Tetratricopeptide repeat
443659at33208	Missing
443928at33208	Complete	Pocillopora_tuahiniensis_scaffold227	246110	234072	-	440.1	291	https://v10-1.orthodb.org/?query=443928at33208	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
444160at33208	Complete	Pocillopora_tuahiniensis_scaffold121	778694	785349	+	303.4	190	https://v10-1.orthodb.org/?query=444160at33208	tRNA (guanine-N(7)-)-methyltransferase
444231at33208	Complete	Pocillopora_tuahiniensis_scaffold514	603231	600956	-	159.5	126	https://v10-1.orthodb.org/?query=444231at33208	Lysine methyltransferase
445031at33208	Complete	Pocillopora_tuahiniensis_scaffold82	522152	521078	-	377.0	311	https://v10-1.orthodb.org/?query=445031at33208	DnaJ domain
445034at33208	Missing
445091at33208	Complete	Pocillopora_tuahiniensis_scaffold16	862048	853584	-	217.4	301	https://v10-1.orthodb.org/?query=445091at33208	Ribosomal protein S23/S29, mitochondrial
446000at33208	Complete	Pocillopora_tuahiniensis_scaffold196	834360	837568	+	302.7	219	https://v10-1.orthodb.org/?query=446000at33208	Isoprenylcysteine carboxyl methyltransferase
446031at33208	Complete	Pocillopora_tuahiniensis_scaffold371	260403	270486	+	347.5	242	https://v10-1.orthodb.org/?query=446031at33208	Arrestin-like, N-terminal
447320at33208	Complete	Pocillopora_tuahiniensis_scaffold191	760346	752293	-	224.6	232	https://v10-1.orthodb.org/?query=447320at33208	WD40 repeat
447400at33208	Complete	Pocillopora_tuahiniensis_scaffold82	330190	333976	+	164.8	125	https://v10-1.orthodb.org/?query=447400at33208	Cyclin Pas1/PHO80 domain containing 1
448196at33208	Complete	Pocillopora_tuahiniensis_scaffold151	315935	323830	+	370.7	213	https://v10-1.orthodb.org/?query=448196at33208	Ribosomal protein S8e/ribosomal biogenesis NSA2
448514at33208	Complete	Pocillopora_tuahiniensis_scaffold196	1054612	1052516	-	323.6	270	https://v10-1.orthodb.org/?query=448514at33208	WD40 repeat
449056at33208	Complete	Pocillopora_tuahiniensis_scaffold66	75180	68256	-	239.1	217	https://v10-1.orthodb.org/?query=449056at33208	CDK-activating kinase assembly factor MAT1
449139at33208	Complete	Pocillopora_tuahiniensis_scaffold344	50266	42644	-	511.5	317	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449189at33208	Complete	Pocillopora_tuahiniensis_scaffold55	71957	62193	-	623.5	397	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
450643at33208	Complete	Pocillopora_tuahiniensis_scaffold162	327284	294057	-	158.0	203	https://v10-1.orthodb.org/?query=450643at33208	BCP1 family
450785at33208	Duplicated	Pocillopora_tuahiniensis_scaffold5	450020	445048	-	132.4	95	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
450785at33208	Duplicated	Pocillopora_tuahiniensis_scaffold5	1199546	1204680	+	131.6	95	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
451242at33208	Complete	Pocillopora_tuahiniensis_scaffold481	285488	290182	+	246.5	208	https://v10-1.orthodb.org/?query=451242at33208	General transcription factor IIH subunit 3
451957at33208	Complete	Pocillopora_tuahiniensis_scaffold471	452129	445512	-	450.1	272	https://v10-1.orthodb.org/?query=451957at33208	ASH2 like histone lysine methyltransferase complex subunit
452208at33208	Complete	Pocillopora_tuahiniensis_scaffold424	1250567	1246049	-	254.8	192	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452499at33208	Complete	Pocillopora_tuahiniensis_scaffold476	307191	286394	-	358.7	272	https://v10-1.orthodb.org/?query=452499at33208	carnosine N-methyltransferase
452574at33208	Complete	Pocillopora_tuahiniensis_scaffold54	1447911	1441095	-	485.2	360	https://v10-1.orthodb.org/?query=452574at33208	Mannosyltransferase
453049at33208	Complete	Pocillopora_tuahiniensis_scaffold22	129926	141507	+	373.4	354	https://v10-1.orthodb.org/?query=453049at33208	Sin1, middle CRIM domain
453052at33208	Complete	Pocillopora_tuahiniensis_scaffold90	744897	738104	-	426.9	329	https://v10-1.orthodb.org/?query=453052at33208	WD40 repeat
453056at33208	Complete	Pocillopora_tuahiniensis_scaffold201	669226	655204	-	519.4	370	https://v10-1.orthodb.org/?query=453056at33208	COP9 signalosome complex subunit 3
453687at33208	Complete	Pocillopora_tuahiniensis_scaffold72	768486	762261	-	389.8	283	https://v10-1.orthodb.org/?query=453687at33208	Diphosphomevalonate decarboxylase
454911at33208	Complete	Pocillopora_tuahiniensis_scaffold229	350915	369458	+	699.4	611	https://v10-1.orthodb.org/?query=454911at33208	Vacuolar protein sorting-associated protein 54, C-terminal
455512at33208	Duplicated	Pocillopora_tuahiniensis_scaffold76	1450231	1458150	+	214.5	179	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455512at33208	Duplicated	Pocillopora_tuahiniensis_scaffold381	291403	265608	-	233.9	175	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455941at33208	Complete	Pocillopora_tuahiniensis_scaffold91	179081	184705	+	279.2	225	https://v10-1.orthodb.org/?query=455941at33208	Target SNARE coiled-coil homology domain
456998at33208	Complete	Pocillopora_tuahiniensis_scaffold201	66415	69491	+	223.2	197	https://v10-1.orthodb.org/?query=456998at33208	DnaJ domain
457777at33208	Complete	Pocillopora_tuahiniensis_scaffold114	1147002	1160066	+	554.9	320	https://v10-1.orthodb.org/?query=457777at33208	COP9 signalosome complex subunit 4, helix turn helix domain
458807at33208	Complete	Pocillopora_tuahiniensis_scaffold228	77283	94534	+	409.8	250	https://v10-1.orthodb.org/?query=458807at33208	Eukaryotic translation initiation factor 3 subunit I
458974at33208	Complete	Pocillopora_tuahiniensis_scaffold160	101709	84725	-	143.1	144	https://v10-1.orthodb.org/?query=458974at33208	Sas10 C-terminal domain
458988at33208	Complete	Pocillopora_tuahiniensis_scaffold130	407079	397790	-	647.4	457	https://v10-1.orthodb.org/?query=458988at33208	negative elongation factor C/D
459253at33208	Complete	Pocillopora_tuahiniensis_scaffold109	2900703	2903584	+	303.4	197	https://v10-1.orthodb.org/?query=459253at33208	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
460044at33208	Complete	Pocillopora_tuahiniensis_scaffold558	319493	326426	+	448.8	305	https://v10-1.orthodb.org/?query=460044at33208	Uncharacterised protein family UPF0183
460518at33208	Complete	Pocillopora_tuahiniensis_scaffold53	177033	136411	-	462.6	279	https://v10-1.orthodb.org/?query=460518at33208	Galactose-1-phosphate uridyl transferase, C-terminal
461123at33208	Complete	Pocillopora_tuahiniensis_scaffold30	464909	471483	+	201.0	214	https://v10-1.orthodb.org/?query=461123at33208	TAP46-like protein
461193at33208	Complete	Pocillopora_tuahiniensis_scaffold305	293908	301623	+	236.5	202	https://v10-1.orthodb.org/?query=461193at33208	Translocation protein Sec62
462325at33208	Complete	Pocillopora_tuahiniensis_scaffold694	14957	6211	-	385.1	295	https://v10-1.orthodb.org/?query=462325at33208	Actin family
462897at33208	Complete	Pocillopora_tuahiniensis_scaffold15	244192	248817	+	430.8	334	https://v10-1.orthodb.org/?query=462897at33208	FAD/NAD(P)-binding domain
463071at33208	Complete	Pocillopora_tuahiniensis_scaffold410	122935	97072	-	280.0	263	https://v10-1.orthodb.org/?query=463071at33208	WD40 repeat
464204at33208	Duplicated	Pocillopora_tuahiniensis_scaffold450	6281	15125	+	391.4	285	https://v10-1.orthodb.org/?query=464204at33208	Winged helix-like DNA-binding domain superfamily
464204at33208	Duplicated	Pocillopora_tuahiniensis_scaffold383	431312	440012	+	389.9	285	https://v10-1.orthodb.org/?query=464204at33208	Winged helix-like DNA-binding domain superfamily
464243at33208	Complete	Pocillopora_tuahiniensis_scaffold109	1874241	1872299	-	70.7	92	https://v10-1.orthodb.org/?query=464243at33208	INO80 complex subunit B
464286at33208	Complete	Pocillopora_tuahiniensis_scaffold220	22266	57929	+	438.4	384	https://v10-1.orthodb.org/?query=464286at33208	Tetratricopeptide repeat
464312at33208	Complete	Pocillopora_tuahiniensis_scaffold110	2474762	2481225	+	271.7	288	https://v10-1.orthodb.org/?query=464312at33208	Membrane-bound transcription factor site-2 protease
464987at33208	Complete	Pocillopora_tuahiniensis_scaffold770	199152	196860	-	269.0	166	https://v10-1.orthodb.org/?query=464987at33208	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
465092at33208	Duplicated	Pocillopora_tuahiniensis_scaffold334	664863	668994	+	331.3	221	https://v10-1.orthodb.org/?query=465092at33208	cyclin-K
465092at33208	Duplicated	Pocillopora_tuahiniensis_scaffold771	313756	309610	-	331.3	221	https://v10-1.orthodb.org/?query=465092at33208	cyclin-K
465401at33208	Complete	Pocillopora_tuahiniensis_scaffold108	3438663	3446364	+	266.0	211	https://v10-1.orthodb.org/?query=465401at33208	Glycosyl transferase, family 31
465512at33208	Fragmented	Pocillopora_tuahiniensis_scaffold749	3852	742	-	346.5	325	https://v10-1.orthodb.org/?query=465512at33208	Integrator complex subunit 2
465651at33208	Complete	Pocillopora_tuahiniensis_scaffold558	366506	363261	-	148.2	148	https://v10-1.orthodb.org/?query=465651at33208	U6 snRNA phosphodiesterase
465703at33208	Complete	Pocillopora_tuahiniensis_scaffold189	154671	153759	-	279.2	203	https://v10-1.orthodb.org/?query=465703at33208	Tetratricopeptide repeat
465933at33208	Complete	Pocillopora_tuahiniensis_scaffold646	377359	369894	-	315.9	224	https://v10-1.orthodb.org/?query=465933at33208	NADH dehydrogenase 
466616at33208	Complete	Pocillopora_tuahiniensis_scaffold367	75647	97038	+	598.9	493	https://v10-1.orthodb.org/?query=466616at33208	Nucleolar complex protein 2
466942at33208	Complete	Pocillopora_tuahiniensis_scaffold74	324855	313082	-	189.9	192	https://v10-1.orthodb.org/?query=466942at33208	peroxisome biogenesis factor 2
467106at33208	Complete	Pocillopora_tuahiniensis_scaffold204	828067	822742	-	355.6	249	https://v10-1.orthodb.org/?query=467106at33208	Zinc finger, CCCH-type
467142at33208	Complete	Pocillopora_tuahiniensis_scaffold658	175396	135284	-	347.4	315	https://v10-1.orthodb.org/?query=467142at33208	F-box domain
467744at33208	Complete	Pocillopora_tuahiniensis_scaffold149	247223	256676	+	299.0	263	https://v10-1.orthodb.org/?query=467744at33208	TMEM115/Pdh1/Rbl19
468248at33208	Complete	Pocillopora_tuahiniensis_scaffold317	432533	423472	-	419.5	271	https://v10-1.orthodb.org/?query=468248at33208	Vacuole membrane protein 1
468359at33208	Complete	Pocillopora_tuahiniensis_scaffold368	1001798	1011724	+	447.1	325	https://v10-1.orthodb.org/?query=468359at33208	CCR4-NOT transcription complex subunit 11
468631at33208	Complete	Pocillopora_tuahiniensis_scaffold179	83819	75022	-	182.4	167	https://v10-1.orthodb.org/?query=468631at33208	ATP synthase mitochondrial F1 complex assembly factor 2
468710at33208	Complete	Pocillopora_tuahiniensis_scaffold604	231518	236033	+	155.5	159	https://v10-1.orthodb.org/?query=468710at33208	RDD
468757at33208	Complete	Pocillopora_tuahiniensis_scaffold100	643843	641230	-	377.0	271	https://v10-1.orthodb.org/?query=468757at33208	XPG N-terminal
469367at33208	Complete	Pocillopora_tuahiniensis_scaffold348	1184307	1209572	+	271.5	275	https://v10-1.orthodb.org/?query=469367at33208	Intra-flagellar transport protein 57
470197at33208	Complete	Pocillopora_tuahiniensis_scaffold779	309296	297696	-	301.3	304	https://v10-1.orthodb.org/?query=470197at33208	WD40 repeat
470523at33208	Complete	Pocillopora_tuahiniensis_scaffold171	681698	677905	-	260.5	196	https://v10-1.orthodb.org/?query=470523at33208	Galactosyltransferase, C-terminal
471608at33208	Complete	Pocillopora_tuahiniensis_scaffold128	27354	21083	-	321.9	214	https://v10-1.orthodb.org/?query=471608at33208	Tetrapyrrole methylase
471787at33208	Complete	Pocillopora_tuahiniensis_scaffold558	100805	102344	+	413.1	272	https://v10-1.orthodb.org/?query=471787at33208	Thyroid hormone receptor interactor 4
